id,cost,category,name,brand,retail_price,department
11010,7.6271502111,intimates,hanes plus size women's cotton briefs assorted,hanes,14.8100004196,women
11030,4.9528101313,intimates,hanes women's nylon briefs - 3 pairs - d70lwh,hanes,9.470000267,women
11035,8.1306902114,intimates,hanes plus size women's cotton briefs white,hanes,14.8100004196,women
11039,14.2499999609,intimates,hanes women's classics soft stretch boyshort,hanes,25.0,women
11048,5.506700175,intimates,hanes women's classic 3-pack cotton hi-cut briefs,hanes,10.3900003433,women
11050,7.2139202154,intimates,body creations seamless boy short wardrobe,hanes,13.5600004196,women
11051,8.6097299047,intimates,hanes cotton boy briefs p-6 assorted,hanes,14.8699998856,women
11053,4.9062000821,intimates,hanes women's 100% cotton fashion bikini - 4 pairs - sk42f2,hanes,8.8400001526,women
11173,7.9032597673,intimates,hanes shapers everyday light control w/ tummy panel brief 2 pack,hanes,14.9399995804,women
11347,7.9799999781,intimates,hanes moderate control briefs with tummy panel (2-pack),hanes,14.0,women
11652,4.3277098829,intimates,hanes perfect stretch cami black,hanes,7.9699997902,women
11655,5.2617599496,intimates,hanes women's taglessâ® lightweight ribbed tanks white 2-pack # 48w2wh,hanes,10.0799999237,women
11658,5.3753998924,intimates,hanes perfect stretch cami nude,hanes,10.1999998093,women
15304,12.6453601732,plus,hanes women's control top sheer toe silk reflections panty hose,hanes,27.0200004578,women
15508,4.1431198874,plus,hanes women's cushion extra low cut # 650/6,hanes,8.4899997711,women
15548,10.8745598707,plus,hanes ladies moisture wicking performance t-shirt,hanes,19.9899997711,women
15565,4.7229000335,plus,hanes sport women's low cut socks - 6 pairs - 415/6,hanes,10.3800001144,women
15581,5.6618799604,plus,hanes cushioned women's athletic socks - ankle white 5-9,hanes,11.0799999237,women
15583,7.460389995,plus,hanes women's cotton classics 3-pack bikini,hanes,13.7899999619,women
15634,6.1564799295,plus,hanes cushioned women's athletic socks - low-cut white 5-9,hanes,11.6599998474,women
15706,4.8399999924,plus,hanes women's cushion crew - 6 pairs - 683/6,hanes,10.0,women
15735,6.5649999985,plus,hanes women's classic 3-pack cotton stretch hipster,hanes,13.0,women
15738,4.8350599497,plus,hanes sport women's crew socks 6 pack # 417/6,hanes,10.5799999237,women
15840,6.9550000019,plus,hanes sport women's ankle socks extended size 6 pack # 416/6p,hanes,13.0,women
15892,5.5503897986,plus,hanes sport women's no show socks 6 pack # 418/6,hanes,10.1099996567,women
16120,20.1514503859,tops & tees,hanes heavyweight tagless pocket tee,hanes,37.9500007629,men
16131,13.2044400505,tops & tees,hanes p1607 comfortblend 50/50 fleece crew,hanes,25.5900001526,men
16178,12.7270496113,tops & tees,hanes men's 5.2 oz comfortsoft heavyweight t-shirt - 5286,hanes,21.3899993896,men
16212,13.6818904768,tops & tees,hanes 5190 100% cotton pocket tee,hanes,25.2900009155,men
16248,9.6899999734,tops & tees,hanes classics men's comfort cool crew neck t-shirt,hanes,17.0,men
16251,16.9919999838,tops & tees,hanes classics men's classics 6-pack a-shirt value pack,hanes,32.0,men
16264,11.4514402371,tops & tees,hanes men's 4.5 oz nano-t long sleeve t-shirt - 498l,hanes,20.0200004578,men
16275,12.9464398825,tops & tees,hanes men's comfortsoft dyed pocket t (p4),hanes,23.1599998474,men
16286,8.1002098402,tops & tees,hanes men's 5.2 oz comfortblend ecosmart pocket t-shirt - 5177,hanes,13.9899997711,men
16348,9.2230004995,tops & tees,hanes 6 oz. tagless long-sleeve t-shirt with pocket,hanes,16.0400009155,men
16486,13.5398995023,tops & tees,hanes dyed tank,hanes,22.3799991608,men
16590,6.5889999941,tops & tees,hanes 4.2 oz nano-t originals v-neck t-shirt - 4551,hanes,11.0,men
16710,11.0599999689,tops & tees,hanes dyed tank-top (black and grey 4-pack),hanes,20.0,men
16723,4.8025600066,tops & tees,hanes men's classics comfort cool high v-neck tee - 6882,hanes,8.9600000381,men
16732,11.6999999806,tops & tees,hanes 482l hn adult performace long sleeve tee,hanes,20.0,men
18071,4.5570999183000005,active,hanes classics men's 6-pack cushion extra low-cut socks,hanes,9.9499998093,men
18094,22.7768207939,active,hanes men's comfortblend full-zip hood 7.8 oz,hanes,54.4900016785,men
18111,9.3400000036,active,hanes men's 10-pack classics cushion crew socks 6-12,hanes,20.0,men
18119,4.4482899519,active,hanes men's 10 pack ankle sock,hanes,11.9899997711,men
18126,19.4916007221,active,hanes p170 comfortblend 50/50 pullover hood,hanes,44.4000015259,men
18129,4.4722699554,active,hanes men's 10 pack crew sock,hanes,11.9899997711,men
18133,5.0501398947,active,hanes classics men's big & tall 6-pack cushion crew socks,hanes,11.529999733,men
18144,27.2840013523,active,comfortblend fleece pant,hanes,71.8000030518,men
18200,6.855000034,active,hanes classics men's 6-pack cushion ankle socks,hanes,15.0,men
18210,6.4393697923,active,hanes men's 4-pack comfort stretch ankle socks,hanes,13.7299995422,men
18217,5.6448001034,active,hanes classics men's 6-pack cushion crew socks,hanes,12.8000001907,men
18228,5.0778000745,active,hanes classics men's 4-pack comfort cool crew socks,hanes,10.9200000763,men
18230,12.3101401805,active,hanes men's thermal union suit - 24746,hanes,30.9300003052,men
18250,7.46300002,active,hanes over-the-calf tube - 10 pairs - 180/10,hanes,17.0,men
18260,3.8977201303999998,active,hanes classics men's big & tall 6-pack cushion ankle socks,hanes,9.720000267,men
18309,5.2743599274,active,hanes classics men's 4-pack comfort cool no show socks,hanes,12.7399997711,men
18378,4.4989498691,active,hanes classics men's 6-pack cushion low cut socks,hanes,10.1099996567,men
18450,4.5318000367,active,hanes men's 10 pack low cut sock,hanes,9.9600000381,men
18498,5.5153999054,active,hanes men's 10 pack no show sock,hanes,11.9899997711,men
18499,5.7460000217000005,active,hanes born to be worn 100% cotton beefy-t t-shirt,hanes,13.0,men
18556,3.9771200671,active,hanes men's 6-pack cushion low cut socks,hanes,9.3800001144,men
18603,6.0687900467,active,hanes 184/10 cushion crew socks - white 184/10,hanes,15.2100000381,men
18718,5.2667101193,active,hanes men's 4-pack comfort stretch no show socks,hanes,12.5100002289,men
18769,10.2967199776,active,hanes b280 9 oz. 80/20 full,hanes,27.2399997711,men
24481,6.2386499022,socks,hanes classics men's 6-pack cushion extra low-cut socks,hanes,9.9499998093,men
24487,9.7109997606,socks,hanes men's 6 pack active crew sock,hanes,14.9399995804,men
24493,7.2960001364,socks,hanes classic men's 6-pack cushion crew socks,hanes,12.8000001907,men
24501,12.9800000042,socks,hanes men's 10-pack classics cushion crew socks 6-12,hanes,20.0,men
24504,7.6251298815,socks,hanes men's 6-pack full cushion ankle socks,hanes,12.9899997711,men
24510,4.8544902788,socks,hanes men's 6 pack cushion crew sock,hanes,8.2700004578,men
24511,7.5656898674,socks,hanes men's 10 pack ankle sock,hanes,11.9899997711,men
24512,7.505739881,socks,hanes men's 10 pack crew sock,hanes,11.9899997711,men
24517,6.6066898561,socks,hanes classics men's big & tall 6-pack cushion crew socks,hanes,11.529999733,men
24533,8.8213797249,socks,hanes men's 6-pack over-the-calf tube socks,hanes,13.9799995422,men
24535,7.937019877,socks,hanes men's 4-pack comfort cool ankle socks,hanes,12.7399997711,men
24546,8.6100000162,socks,hanes men's cushion crew sock,hanes,14.0,men
24551,8.1693497496,socks,hanes men's 4-pack comfort stretch ankle socks,hanes,13.7299995422,men
24553,7.7824001399,socks,hanes classics men's 6-pack cushion crew socks,hanes,12.8000001907,men
24561,8.7000000291,socks,hanes classics men's 6-pack cushion ankle socks,hanes,15.0,men
24565,6.202560043,socks,hanes classics men's 4-pack comfort cool crew socks,hanes,10.9200000763,men
24584,9.7070000395,socks,hanes over-the-calf tube - 10 pairs - 180/10,hanes,17.0,men
24609,7.4528998894,socks,hanes classics men's 4-pack comfort cool no show socks,hanes,12.7399997711,men
24629,9.7920000218,socks,hanes work crew - 10 pairs - 185/10bg,hanes,17.0,men
24638,6.278309799,socks,hanes classics men's 6-pack cushion low cut socks,hanes,10.1099996567,men
24661,8.2621902947,socks,hanes classics men's 6 pack over the calf tube sock,hanes,12.7700004578,men
24669,6.2947200541,socks,hanes men's 10 pack low cut sock,hanes,9.9600000381,men
24686,7.4817598775,socks,hanes men's 10 pack no show sock,hanes,11.9899997711,men
24730,8.7305400364,socks,hanes 184/10 cushion crew socks - white 184/10,hanes,15.2100000381,men
24791,7.3809001565,socks,hanes men's 4-pack comfort stretch no show socks,hanes,12.5100002289,men
25102,8.638000033800001,socks,hanes cushion lo-cut - 10 pairs - 188/10,hanes,14.0,men
25174,11.7390000075,socks,10-pack hanes over-the-calf tube 180/10 white 6-12,hanes,21.0,men
25214,7.728000015,socks,hanes men's big and tall crew sock,hanes,14.0,men
25255,5.7189598036,socks,hanes men's casual no show socks - 3 pairs - 67/3,hanes,9.3599996567,men
25334,9.6502698812,socks,hanes over -the-calf tube - 3 pairs - 180/3,hanes,15.4899997711,men
25342,9.2400000338,socks,hanes active work crew socks 6 pack black 10-13-black,hanes,15.0,men
25366,17.4240000397,underwear,hanes classics men's 4-pack multi-color boxer brief underwear,hanes,36.0,men
25368,12.0576001981,underwear,hanes men's 6-pack classics full-cut brief underwear,hanes,25.6000003815,men
25369,10.8679996141,underwear,mens hanes comfortsoft dyed crew 4 pack - 2165bk,hanes,22.8799991608,men
25371,16.5960000381,underwear,hanes men's 4-pack classic comfort flex waistband woven boxers underwear,hanes,36.0,men
25377,12.6599701537,underwear,hanes men's 4 pack classics woven printed boxers,hanes,26.4300003052,men
25378,15.2320000231,underwear,hanes comfort soft v-neck 5 pack tee,hanes,32.0,men
25390,11.4432001865,underwear,hanes men's classic comfort flex waistband sport brief 6-pack underwear,hanes,25.6000003815,men
25395,8.4525000164,underwear,hanes 3 pack comfortblend boxer brief 7549p3,hanes,17.5,men
25397,8.2005000052,underwear,hanes 3 pack comfortblend v-neck t-shirt 7577p3,hanes,17.75,men
25400,16.1640000343,underwear,hanes men's 4-pack classics comfort soft waistband  knit boxer underwear,hanes,36.0,men
25406,10.7749999966,underwear,hanes men's 4 pack boxer brief,hanes,25.0,men
25408,22.418000404,underwear,hanes 3-pack comfort soft waistband knit boxers mkcst,hanes,50.9500007629,men
25421,7.3218596351,underwear,hanes 5-pack white briefs 2252vt,hanes,16.3799991608,men
25432,15.4141096904,underwear,hanes men's 4-pack classics comfortsoft waistband boxer brief (colors may vary),hanes,30.8899993896,men
25434,17.9561503811,underwear,hanes classics men's 3-pack full rise brief,hanes,38.4500007629,men
25437,11.1099603293,underwear,hanescomfort soft dyed v-neck t black and grey,hanes,22.8600006104,men
25445,11.5700000077,underwear,hanes everyday men's thermal set (long sleeve crew and long johns) - colors available,hanes,26.0,men
25448,10.6749999803,underwear,hanes men's  6 pack tank,hanes,25.0,men
25457,15.4426199646,underwear,hanes white v-neck t p5 white,hanes,31.5799999237,men
25458,13.6741399731,underwear,hanes white crew neck t p5 white,hanes,31.5799999237,men
25462,12.2500000056,underwear,hanes men's 4 pack boxer brief,hanes,25.0,men
25468,10.6249999721,underwear,hanes men's 4 pack yarn dye woven boxer short,hanes,25.0,men
25472,12.5500000548,underwear,hanes men's  5 pack v-neck t shirt,hanes,25.0,men
25476,15.8771597267,underwear,classics men's p4 stretch trunk black/grey assortment,hanes,32.1399993896,men
25482,10.7500000391,underwear,hanes men's  4 pack crew neck t shirt,hanes,25.0,men
25484,8.4135000153,underwear,hanes 3 pack comfortblend crew neck t-shirt 2535p3,hanes,17.75,men
25519,11.7038402745,underwear,hanes cswb boxer briefs assorted blues,hanes,26.3600006104,men
25520,11.3348003037,underwear,hanes mens dyed boxer brief (pack of 4) assorted colors assorted,hanes,26.3600006104,men
25536,11.9750000071,underwear,hanes men's 4 pack boxer brief short leg bb trunk,hanes,25.0,men
25539,10.0170001279,underwear,hanes classics men's 6-pack full rise brief,hanes,22.2600002289,men
25542,11.9750000071,underwear,mens hanes fashion mid-length brief assorted,hanes,25.0,men
25543,16.0943003432,underwear,hanes classics men's classics 6-pack crew neck t-shirt value pack,hanes,35.4500007629,men
25563,26.0152004417,underwear,hanes men's plaid woven boxers with comfort flex waistband (mwcst),hanes,52.4500007629,men
25580,16.2240000367,underwear,hanes men's comfortsoft tank 4-pack,hanes,32.0,men
25588,12.3250000179,underwear,hanes men's 4 pack printed woven boxer short,hanes,25.0,men
25589,10.9568001949,underwear,hanes men's 6-pack classics full-cut brief,hanes,25.6000003815,men
25635,10.7000000309,underwear,hanes men's 7 pack full cut brief,hanes,25.0,men
25640,12.1500000358,underwear,hanes men's 6 pack mid-rise brief,hanes,25.0,men
25642,13.156250061,underwear,hanes classics men's classics 6-pack v-neck t-shirt value pack,hanes,31.25,men
25654,12.4500000384,underwear,hanes men's 4 pack tartan woven boxer short,hanes,25.0,men
25663,9.7697596236,underwear,hanes comfort soft dyed crew blue,hanes,22.8799991608,men
25681,12.0500000194,underwear,hanes men's 6 pack mid-rise brief,hanes,25.0,men
25684,11.5064398642,underwear,hanes comfort soft boxer brief camo collection camo prints/solids,hanes,22.7399997711,men
25711,12.2430000077,underwear,hanes white a-shirt white,hanes,26.5,men
25723,11.9250000222,underwear,hanes men's 4 pack boxer brief,hanes,25.0,men
25725,12.3250000179,underwear,hanes men's 3 pack comfort stretch long leg boxer brief,hanes,25.0,men
25730,7.5651003414,underwear,hanes big mens dark ground printed boxer 3 pack assorted prints xx-large,hanes,16.7000007629,men
25732,12.4552296866,underwear,hanes knit boxer exposed comfort flex waistband - 4 pairs - 548bx4,hanes,24.4699993134,men
25749,12.6750000287,underwear,hanes men's boxer brief 4 pack,hanes,25.0,men
25755,7.8575000166999995,underwear,hanes 4 pack comfortblend dyed brief 7500p4,hanes,17.5,men
25759,8.1984003106,underwear,hanes classics tall man crew-neck t-shirt (2-pack),hanes,19.2000007629,men
25787,12.4740000078,underwear,hanes boxer briefs value pack (pack of 4) assorted colors,hanes,27.0,men
25792,11.4750000183,underwear,hanes men's 3 pack comfortblend crew neck t-shirt,hanes,25.0,men
25810,5.5990301318,underwear,hanes men's red label exposed elastic waistband boxer p2,hanes,12.470000267,men
25814,11.0000000335,underwear,hanes men's 3 pack comfortblend boxer brief,hanes,25.0,men
25816,11.2230002049,underwear,hanes dyed fashion briefs assorted color 5 pack,hanes,26.1000003815,men
25826,10.8500000555,underwear,hanes men's 4 pack boxer brief,hanes,25.0,men
25840,13.2615000615,underwear,classics men's p4 stretch boxer brief solid assortment,hanes,31.5,men
25853,10.8000000473,underwear,hanes men's 3 pack comfort stretch boxer brief,hanes,25.0,men
25857,9.1770000178,underwear,hanes comfortsoft knit boxers (3-pack),hanes,19.0,men
25877,16.3079999909,underwear,hanes men's 4-pack classic ringer boxer briefs underwear,hanes,36.0,men
